Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason,Churn_Probability,Churn_Probability_Percent,Predicted_Churn,Risk_Level,Retention_Recommendation,Retention_Priority
29772-CHH,Female,57,No,Chhattisgarh,8,12,Deal 4,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,80.69999694824219,788.7999877929688,38.41999816894531,50,170.6999969482422,971.0800170898438,Churned,Competitor,Competitor offered more data,0.67,67.0,1,Medium,"Offer an incentive to move to a long-term contract | Offer a personalized pricing or loyalty discount | Offer priority/premium customer support. Key signals: month-to-month contract, high monthly charge, premium support not active.",Medium
29786-WES,Female,31,Yes,West Bengal,3,1,None,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.30000305175781,4209.9501953125,0.0,0,225.75,4435.7001953125,Stayed,Others,Others,0.6,60.0,1,Medium,"Offer an incentive to move to a long-term contract | Offer a personalized pricing or loyalty discount | Offer an early-tenure loyalty benefit. Key signals: month-to-month contract, high monthly charge, short customer tenure.",Medium
29796-JAM,Female,18,No,Jammu & Kashmir,8,7,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,109.80000305175781,3587.25,0.0,0,271.6600036621094,3858.909912109375,Churned,Competitor,Competitor made better offer,0.51,51.0,1,Medium,"Offer an incentive to move to a long-term contract | Offer a personalized pricing or loyalty discount | Offer an early-tenure loyalty benefit. Key signals: month-to-month contract, high monthly charge, short customer tenure.",Medium
29799-WES,Female,29,No,West Bengal,15,23,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.1500015258789,216.75,0.0,0,45.060001373291016,261.80999755859375,Churned,Attitude,Attitude of support person,0.9,90.0,1,High,"Offer an incentive to move to a long-term contract | Offer priority/premium customer support | Offer a service review or upgrade consultation. Key signals: month-to-month contract, premium support not active, fiber service customer.",High
29855-TAM,Male,47,Yes,Tamil Nadu,2,18,None,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,70.0,1144.5,0.0,80,130.22000122070312,1354.719970703125,Churned,Attitude,Attitude of support person,0.59,59.0,1,Medium,"Offer an incentive to move to a long-term contract | Offer priority/premium customer support | Offer a service review or upgrade consultation. Key signals: month-to-month contract, premium support not active, fiber service customer.",Medium
31072-ASS,Female,49,No,Assam,10,33,None,Yes,No,Yes,Cable,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,69.3499984741211,191.35000610351562,0.0,0,106.91999816894531,298.2699890136719,Churned,Other,Don't know,0.8,80.0,1,High,"Offer an incentive to move to a long-term contract | Evaluate eligibility for a value plan. Key signals: month-to-month contract, no value deal assigned.",High
31198-RAJ,Male,39,Yes,Rajasthan,13,19,None,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,89.3499984741211,631.8499755859375,0.0,60,257.8800048828125,949.72998046875,Churned,Price,Price too high,0.56,56.0,1,Medium,"Offer an incentive to move to a long-term contract | Offer a personalized pricing or loyalty discount | Offer priority/premium customer support. Key signals: month-to-month contract, high monthly charge, premium support not active.",Medium
31235-MAH,Female,31,Yes,Maharashtra,14,1,None,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,78.9000015258789,299.75,37.0099983215332,0,167.72000122070312,430.4599914550781,Stayed,Others,Others,0.71,71.0,1,High,"Offer an incentive to move to a long-term contract | Offer an early-tenure loyalty benefit | Offer priority/premium customer support. Key signals: month-to-month contract, short customer tenure, premium support not active.",High
34580-MAH,Male,62,No,Maharashtra,6,32,Deal 5,Yes,No,Yes,DSL,Yes,Yes,No,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,60.0,60.0,0.0,10,43.47999954223633,113.4800033569336,Churned,Attitude,Attitude of service provider,0.88,88.0,1,High,Offer an incentive to move to a long-term contract. Key signals: month-to-month contract.,High
34591-RAJ,Female,53,No,Rajasthan,2,15,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,104.1500015258789,2494.64990234375,0.0,40,930.9600219726562,3465.610107421875,Stayed,Others,Others,0.63,63.0,1,Medium,"Offer an incentive to move to a long-term contract | Offer a personalized pricing or loyalty discount | Offer priority/premium customer support. Key signals: month-to-month contract, high monthly charge, premium support not active.",Medium
34695-JAM,Female,64,No,Jammu & Kashmir,6,22,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,89.44999694824219,853.0999755859375,0.0,0,238.58999633789062,1091.68994140625,Churned,Competitor,Competitor made better offer,0.74,74.0,1,High,"Offer an incentive to move to a long-term contract | Offer a personalized pricing or loyalty discount | Offer priority/premium customer support. Key signals: month-to-month contract, high monthly charge, premium support not active.",High
34729-MAH,Female,49,No,Maharashtra,4,19,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,93.9000015258789,486.8500061035156,0.0,0,232.25,719.0999755859375,Churned,Other,Don't know,0.67,67.0,1,Medium,"Offer an incentive to move to a long-term contract | Offer a personalized pricing or loyalty discount | Offer priority/premium customer support. Key signals: month-to-month contract, high monthly charge, premium support not active.",Medium
37657-KER,Female,57,Yes,Kerala,7,27,Deal 4,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,91.0999984741211,1135.699951171875,0.0,80,70.58999633789062,1286.2900390625,Churned,Attitude,Attitude of support person,0.68,68.0,1,Medium,"Offer an incentive to move to a long-term contract | Offer a personalized pricing or loyalty discount | Offer priority/premium customer support. Key signals: month-to-month contract, high monthly charge, premium support not active.",Medium
37708-BIH,Female,71,Yes,Bihar,4,30,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.5,1893.949951171875,0.0,0,286.20001220703125,2180.14990234375,Churned,Competitor,Competitor had better devices,0.72,72.0,1,High,"Offer an incentive to move to a long-term contract | Offer priority/premium customer support | Offer a service review or upgrade consultation. Key signals: month-to-month contract, premium support not active, fiber service customer.",High
37791-HAR,Male,75,No,Haryana,10,12,None,Yes,No,Yes,Cable,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,66.4000015258789,94.55000305175781,0.0,0,11.140000343322754,105.69000244140625,Churned,Price,Long distance charges,0.92,92.0,1,High,"Offer an incentive to move to a long-term contract | Offer priority/premium customer support | Evaluate eligibility for a value plan. Key signals: month-to-month contract, premium support not active, no value deal assigned.",High
38217-AND,Female,38,Yes,Andhra Pradesh,7,24,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,86.55000305175781,1066.9000244140625,0.0,110,225.0,1401.9000244140625,Stayed,Others,Others,0.67,67.0,1,Medium,"Offer an incentive to move to a long-term contract | Offer a personalized pricing or loyalty discount | Offer priority/premium customer support. Key signals: month-to-month contract, high monthly charge, premium support not active.",Medium
38354-ASS,Female,31,Yes,Assam,2,26,Deal 5,Yes,Yes,Yes,DSL,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,54.349998474121094,54.349998474121094,0.0,0,25.389999389648438,79.73999786376953,Churned,Attitude,Attitude of service provider,0.97,97.0,1,High,"Offer an incentive to move to a long-term contract | Offer priority/premium customer support. Key signals: month-to-month contract, premium support not active.",High
38411-AND,Male,61,No,Andhra Pradesh,8,4,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.9000015258789,6503.2001953125,0.0,0,1337.56005859375,7840.759765625,Stayed,Others,Others,0.62,62.0,1,Medium,"Offer an incentive to move to a long-term contract | Offer a personalized pricing or loyalty discount | Offer an early-tenure loyalty benefit. Key signals: month-to-month contract, high monthly charge, short customer tenure.",Medium
38434-HAR,Female,58,No,Haryana,10,19,None,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.3499984741211,4749.14990234375,0.0,0,1473.449951171875,6222.60009765625,Churned,Competitor,Competitor had better devices,0.66,66.0,1,Medium,"Offer an incentive to move to a long-term contract | Offer a personalized pricing or loyalty discount | Offer priority/premium customer support. Key signals: month-to-month contract, high monthly charge, premium support not active.",Medium
38453-BIH,Female,46,Yes,Bihar,4,32,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,71.55000305175781,71.55000305175781,0.0,0,17.270000457763672,88.81999969482422,Churned,Competitor,Competitor had better devices,0.99,99.0,1,High,"Offer an incentive to move to a long-term contract | Offer priority/premium customer support | Offer a service review or upgrade consultation. Key signals: month-to-month contract, premium support not active, fiber service customer.",High
43116-JAM,Female,43,No,Jammu & Kashmir,10,30,None,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.75,164.5,0.0,0,16.639999389648438,181.13999938964844,Churned,Competitor,Competitor made better offer,0.98,98.0,1,High,"Offer an incentive to move to a long-term contract | Offer priority/premium customer support | Offer a service review or upgrade consultation. Key signals: month-to-month contract, premium support not active, fiber service customer.",High
43274-WES,Male,53,No,West Bengal,9,23,Deal 5,No,No,Yes,Cable,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,44.650001525878906,44.650001525878906,0.0,0,0.0,44.650001525878906,Churned,Competitor,Competitor had better devices,0.91,91.0,1,High,Offer an incentive to move to a long-term contract. Key signals: month-to-month contract.,High
43303-DEL,Female,67,No,Delhi,3,9,None,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,87.30000305175781,1637.300048828125,0.0,0,566.2000122070312,2203.5,Stayed,Others,Others,0.7,70.0,1,High,"Offer an incentive to move to a long-term contract | Offer a personalized pricing or loyalty discount | Offer an early-tenure loyalty benefit. Key signals: month-to-month contract, high monthly charge, short customer tenure.",High
46712-WES,Female,41,No,West Bengal,0,3,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.8499984741211,462.79998779296875,0.0,0,200.75,663.5499877929688,Churned,Attitude,Attitude of service provider,0.79,79.0,1,High,"Offer an incentive to move to a long-term contract | Offer a personalized pricing or loyalty discount | Offer an early-tenure loyalty benefit. Key signals: month-to-month contract, high monthly charge, short customer tenure.",High
46848-WES,Female,22,Yes,West Bengal,14,10,None,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,70.1500015258789,735.5,0.0,0,42.900001525878906,778.4000244140625,Stayed,Others,Others,0.52,52.0,1,Medium,"Offer an incentive to move to a long-term contract | Offer an early-tenure loyalty benefit | Offer priority/premium customer support. Key signals: month-to-month contract, short customer tenure, premium support not active.",Medium
47178-KAR,Female,26,Yes,Karnataka,2,9,Deal 5,Yes,No,Yes,DSL,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,44.400001525878906,44.400001525878906,0.0,0,7.139999866485596,51.540000915527344,Churned,Attitude,Attitude of service provider,0.99,99.0,1,High,"Offer an incentive to move to a long-term contract | Offer an early-tenure loyalty benefit | Offer priority/premium customer support. Key signals: month-to-month contract, short customer tenure, premium support not active.",High
47183-TAM,Female,27,Yes,Tamil Nadu,14,26,None,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,79.69999694824219,165.0,0.0,0,57.720001220703125,222.72000122070312,Churned,Competitor,Competitor had better devices,0.97,97.0,1,High,"Offer an incentive to move to a long-term contract | Offer priority/premium customer support | Offer a service review or upgrade consultation. Key signals: month-to-month contract, premium support not active, fiber service customer.",High
47334-TEL,Male,30,No,Telangana,0,31,None,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,81.44999694824219,912.0,0.0,0,132.47999572753906,1044.47998046875,Stayed,Others,Others,0.58,58.0,1,Medium,"Offer an incentive to move to a long-term contract | Offer a personalized pricing or loyalty discount | Offer priority/premium customer support. Key signals: month-to-month contract, high monthly charge, premium support not active.",Medium
51582-AND,Female,40,Yes,Andhra Pradesh,4,25,Deal 5,Yes,No,Yes,DSL,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,49.04999923706055,91.0999984741211,0.0,40,29.399999618530273,160.5,Churned,Competitor,Competitor had better devices,0.94,94.0,1,High,"Offer an incentive to move to a long-term contract | Offer priority/premium customer support. Key signals: month-to-month contract, premium support not active.",High
51587-RAJ,Female,57,No,Rajasthan,15,7,None,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.55000305175781,1415.550048828125,0.0,0,517.5800170898438,1933.1300048828125,Churned,Dissatisfaction,Service dissatisfaction,0.66,66.0,1,Medium,"Offer an incentive to move to a long-term contract | Offer a personalized pricing or loyalty discount | Offer an early-tenure loyalty benefit. Key signals: month-to-month contract, high monthly charge, short customer tenure.",Medium
51695-MAH,Male,68,Yes,Maharashtra,5,12,Deal 5,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,45.099998474121094,45.099998474121094,0.0,0,15.279999732971191,60.380001068115234,Churned,Attitude,Attitude of support person,1.0,100.0,1,High,"Offer an incentive to move to a long-term contract | Offer priority/premium customer support. Key signals: month-to-month contract, premium support not active.",High
51740-TAM,Female,38,Yes,Tamil Nadu,4,25,None,No,No,Yes,DSL,No,No,No,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,31.0,95.05000305175781,0.0,20,0.0,115.05000305175781,Churned,Dissatisfaction,Poor expertise of online support,0.85,85.0,1,High,"Offer an incentive to move to a long-term contract | Evaluate eligibility for a value plan. Key signals: month-to-month contract, no value deal assigned.",High
55661-RAJ,Male,48,No,Rajasthan,7,12,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,104.05000305175781,2470.10009765625,0.0,0,374.44000244140625,2844.5400390625,Churned,Competitor,Competitor had better devices,0.52,52.0,1,Medium,"Offer an incentive to move to a long-term contract | Offer a personalized pricing or loyalty discount | Offer a service review or upgrade consultation. Key signals: month-to-month contract, high monthly charge, fiber service customer.",Medium
55696-WES,Male,24,Yes,West Bengal,7,3,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,79.9000015258789,324.29998779296875,0.0,0,172.24000549316406,496.5400085449219,Churned,Competitor,Competitor had better devices,0.65,65.0,1,Medium,"Offer an incentive to move to a long-term contract | Offer an early-tenure loyalty benefit | Offer priority/premium customer support. Key signals: month-to-month contract, short customer tenure, premium support not active.",Medium
55762-TEL,Female,28,No,Telangana,14,29,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.1500015258789,1139.199951171875,38.47999954223633,0,298.20001220703125,1398.9200439453125,Churned,Dissatisfaction,Poor expertise of phone support,0.6,60.0,1,Medium,"Offer an incentive to move to a long-term contract | Offer a personalized pricing or loyalty discount | Offer priority/premium customer support. Key signals: month-to-month contract, high monthly charge, premium support not active.",Medium
